codigo_produto;nome;codigo_de_barras;sigla_da_unidade_de_medida;marca_do_produto;categoria;subcategoria_nivel_1;subcategoria_nivel_2;preco_custo;preco_fornecedor;preco_minimo_de_venda;preco_venda;peso;estoque_minimo;origem_produto;receita_do_produto;referencia_interna;enviar_dados_balanca;informacao_adicional;cnpj_fornecedor;nome_do_fornecedor;multiplicador;sigla_pacote;grade_1;grade_2;opcao_de_grade_1;opcao_de_grade_2;NCM;cest;aliquota_cofins;aliquota_ipi;aliquota_pis;enquadramento_de_ipi;codigo_situacao_tributaria_ipi;codigo_situacao_tributaria_pis;codigo_situacao_tributaria_icms;aliquota_icms;mva;reducao_na_base_de_calculo;origem_icms;destino_icms;csosn;codigo_beneficio_fiscal_regra_icms;codigo_beneficio_fiscal_produto;valor_base_calculo_icms_st_retido_anteriormente;valor_icms_st_retido_anteriormente
144;CALCA BANA BANA PRETA;;UN;;;;;1;;;180.000;;;;;40413;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
145;VESTIDO MINERAL FLORAL;;UN;;;;;1;;;89.000;;;;;10701751;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
146;VESTIDO BOCA GRANDE ESTAMPADO;;UN;;;;;1;;;46.000;;;;;54569;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
147;VESTIDO MINERAL TECIDO;;UN;;;;;1;;;87.000;;;;;10701024;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
148;VESTIDO MINERAL ONCA;;UN;;;;;1;;;95.000;;;;;10701080;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
149;VESTIDO MINERAL LISTRADO;;UN;;;;;1;;;87.000;;;;;10701122;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
150;MACACAO MINERAL PRETO;;UN;;;;;1;;;112.000;;;;;10701301;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
151;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;31.000;;;;;41705;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
152;BLUSA MARISOL INFANTIL FEM.;;UN;;;;;1;;;35.000;;;;;11000020;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
153;BLUSA MARISOL INFANTIL FEM.;;UN;;;;;1;;;44.000;;;;;11000022;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
154;BLUSA MARISOL INFANTIL FEM.;;UN;;;;;1;;;40.000;;;;;10303871;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
155;BLUSA MARISOL FEMININA;;UN;;;;;1;;;53.000;;;;;10302877;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
156;BLUSA MARISOL C CINTO FEM.;;UN;;;;;1;;;42.000;;;;;10301397;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
157;BLUSA OU INFANTIL;;UN;;;;;1;;;59.000;;;;;02P6569;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
158;BLUSA MARISOL FEM.;;UN;;;;;1;;;25.000;;;;;10300984;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
159;BLUSA MARISOL FEM.;;UN;;;;;1;;;44.000;;;;;11783;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
160;BLUSA MARISOL FEM.;;UN;;;;;1;;;43.000;;;;;10303134;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
161;BLUSA MARISOL REGATA FEM.;;UN;;;;;1;;;23.000;;;;;13081;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
162;BLUSA TURMA DA MEL INFATIL;;UN;;;;;1;;;20.000;;;;;RM3216B;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
163;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;14.000;;;;;7107;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
164;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;33.000;;;;;54564;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
165;BLUSA TURMA DA MEL ESTAMPADA;;UN;;;;;1;;;39.000;;;;;RM8366B;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
166;BLUSA BOCA GRANDE ESTAMPADA;;UN;;;;;1;;;36.000;;;;;54571;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
167;BLUSA BOCA GRANDE REGATA FEM.;;UN;;;;;1;;;29.000;;;;;54436;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
168;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;32.000;;;;;54506;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
169;BLUSA MARISOL FEM.;;UN;;;;;1;;;49.000;;;;;10303862;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
170;BLUSA MARISOL FEM.;;UN;;;;;1;;;40.000;;;;;10303871;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
171;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;33.000;;;;;7136;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
172;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;23.000;;;;;7129;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
173;BLUSA BOCA GRANDE FEM.;;UN;;;;;1;;;23.000;;;;;7027;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
174;BLUSA MALWEE FEM.;;UN;;;;;1;;;19.000;;;;;6;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
175;BLUSA MINERAL FEM P;;UN;;;;;1;;;37.000;;;;;10701084;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
176;BLUSA MINERAL FEM P;;UN;;;;;1;;;43.000;;;;;10701544;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
177;BLUSA MINERAL FEM PP;;UN;;;;;1;;;65.000;;;;;10701247;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
178;BLUSA REGATA PITT;;UN;;;;;1;;;41.000;;;;;95200005;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
179;BLUSA MINERAL FEM P;;UN;;;;;1;;;42.000;;;;;10701026;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
180;BLUSA MINERAL FEM P;;UN;;;;;1;;;27.000;;;;;98541;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
181;BLUSA MINERAL GOLA POLO;;UN;;;;;1;;;39.900;;;;;98537;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
182;BLUSA MINERAL FEM;;UN;;;;;1;;;29.000;;;;;10700401;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
183;BLUSA MINERAL FEM;;UN;;;;;1;;;46.000;;;;;99470;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
184;BLUSA MINERAL FEM;;UN;;;;;1;;;32.000;;;;;10700721;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
185;BLUSA MINERAL FEM;;UN;;;;;1;;;67.000;;;;;10700580;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
186;BLUSA MINERAL;;UN;;;;;1;;;35.000;;;;;998999;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
187;BLUSA MINERAL FEM;;UN;;;;;1;;;66.000;;;;;80700578;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
188;BLUSA MINERAL FEM;;UN;;;;;1;;;24.000;;;;;98543;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
190;BLUSA MINERAL FEM;;UN;;;;;1;;;87.000;;;;;80700579;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191;BLUSA MINERAL FEM;;UN;;;;;1;;;46.000;;;;;10701232;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
192;BLUSA MINERAL FEM;;UN;;;;;1;;;55.000;;;;;10701220;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
193;BLUSA MINERAL FEM;;UN;;;;;1;;;55.000;;;;;10701223;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194;BLUSA MINERAL FEM;;UN;;;;;1;;;65.000;;;;;10701237;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
195;BLUSA MINERAL FEM;;UN;;;;;1;;;46.000;;;;;10701175;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
196;BLUSA MINERAL FEM;;UN;;;;;1;;;56.000;;;;;11201676;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
197;BLUSA MINERAL FEM;;UN;;;;;1;;;57.000;;;;;11201661;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
198;BLUSA BRANDILI MUNDI;;UN;;;;;1;;;105.000;;;;;2,25E+12;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
199;BLUSA FEM BRANDILI MUNDI;;UN;;;;;1;;;86.000;;;;;2,26E+12;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
200;CONJ MARISOL BLUSA SHORT;;UN;;;;;1;;;127.000;;;;;10303865;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
201;VESTIDO MARISOL BARBIE ROCK;;UN;;;;;1;;;108.000;;;;;11000036;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
202;VESTIDO MARISOL COM CINTO;;UN;;;;;1;;;79.900;;;;;10304669;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
203;CONJUNTO MARISOL BLUSA CALCA;;UN;;;;;1;;;70.000;;;;;11000029;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
204;CONJ SAIA RAFIA OU FASHION;;UN;;;;;1;;;138.000;;;;;32P6635;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
205;VESTIDO MARISOL CAMBRAIA;;UN;;;;;1;;;110.000;;;;;10541;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
206;VESTIDO MINERAL COM CINTO;;UN;;;;;1;;;57.000;;;;;11201674;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
207;CONJUNTO BRANDILI DAS PRINCESAS;;UN;;;;;1;;;79.000;;;;;22504044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
208;CONJUNTO BRANDILI FROZEN;;UN;;;;;1;;;94.000;;;;;22509044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
209;CONJUNTO MARISOL BLUSA SHCRT;;UN;;;;;1;;;108.000;;;;;10301336;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
210;VESTIDO BRANDILI MUNDI TECIDO ESTAN;;UN;;;;;1;;;132.000;;;;;22556044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
211;VESTIDO LOOPY DE LOOP;;UN;;;;;1;;;39.900;;;;;50112205;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
212;VESTIDO LOOPY DE LOOP;;UN;;;;;1;;;39.900;;;;;50112187;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
213;VESTIDO CRISTAL BOCA GRANDE;;UN;;;;;1;;;65.000;;;;;41411;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
214;VESTIDO MARISOL TECIDO BARBIE;;UN;;;;;1;;;88.000;;;;;11000047;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
215;VESTIDO MARISOL TECIDO BARBIE;;UN;;;;;1;;;89.000;;;;;11000046;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
216;CONJUNTO BRANDILI TURMA DA MONICA;;UN;;;;;1;;;58.000;;;;;22496044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
217;CONJ BRANDILI BORBOLETA;;UN;;;;;1;;;43.000;;;;;22464044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
218;CONJ BRANDILI DISNEY;;UN;;;;;1;;;59.000;;;;;22485044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
219;VESTIDO MARISOL COM CINTO;;UN;;;;;1;;;82.000;;;;;10304713;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
220;VESTIDO LECIMAR GERACOES;;UN;;;;;1;;;63.000;;;;;121218;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
221;VESTIDO LECIMAR GERACOES;;UN;;;;;1;;;75.000;;;;;20687;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
222;VESTIDO BOCA GRANDE BOLERO;;UN;;;;;1;;;80.000;;;;;41463;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
223;CONJUNTO LOOPY DE LOOP;;UN;;;;;1;;;39.900;;;;;120612192;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
224;VESTIDO BRANDILI MUNDI;;UN;;;;;1;;;84.000;;;;;21622;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
225;CONJUNTO BRANDILI TUR MONICA;;UN;;;;;1;;;68.000;;;;;22497044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
226;CONJ BRANDILI MUNDI;;UN;;;;;1;;;121.000;;;;;22560044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
227;CONJ MARISOL BLUSA SAIA;;UN;;;;;1;;;93.000;;;;;14245;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
228;VESTIDO MARISOL ESTAMPADO;;UN;;;;;1;;;66.000;;;;;10723;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
229;VESTIDO BRANDILI ESTAMPADO;;UN;;;;;1;;;99.900;;;;;31992044;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
230;CONJUNTO BABYSOL;;UN;;;;;1;;;92.000;;;;;880268;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
231;CONJUNTO MARISOL BLUSA SHORT;;UN;;;;;1;;;95.000;;;;;10302749;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
232;CONJUNTO MARISOL BLUSA SHORT C CINT;;UN;;;;;1;;;113.000;;;;;10303750;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
233;VESTIDO MARISOL C CINTO;;UN;;;;;1;;;132.000;;;;;10302781;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
234;VESTIDO BRANDILI;;UN;;;;;1;;;41.000;;;;;22327004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
235;CONJ MARISOL BLUSA SHORT;;UN;;;;;1;;;107.000;;;;;10301317;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
236;CONJ MARISOL BLUSA SHORT C CINTO;;UN;;;;;1;;;108.000;;;;;10302760;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
237;CONJ BRANDILI MARIE;;UN;;;;;1;;;58.000;;;;;22482004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
238;VESTIDO BRANDILI CORACAO;;UN;;;;;1;;;58.000;;;;;22326004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
239;VESTIDO BRANDILI BORBOLETA;;UN;;;;;1;;;32.000;;;;;22459004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
240;VESTIDO BRANDILI FLOR;;UN;;;;;1;;;41.000;;;;;22327004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
241;VESTIDO MARISOL C CINTO BORBOLETA;;UN;;;;;1;;;83.000;;;;;10302775;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
242;CONJ MARISOL BLUSA SHORT;;UN;;;;;1;;;137.000;;;;;10302788;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
243;BLUSA C SHORT DIFORINI;;UN;;;;;1;;;238.000;;;;;120875;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
244;BLUSA M.L C.SHORT DIFORINI;;UN;;;;;1;;;211.000;;;;;120969;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
245;BLUSA COM SAIA DIFORINI;;UN;;;;;1;;;234.000;;;;;120965;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
246;BLUSA M.L C.SAIA DIFORINI;;UN;;;;;1;;;237.000;;;;;120950;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
247;VESTIDO JEANS DIFORINI;;UN;;;;;1;;;289.000;;;;;10566;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
248;BLUSA M.L C.VESTIDO DIFORINI;;UN;;;;;1;;;168.000;;;;;120211;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
249;BLUSA C.SHORT DIFORINI;;UN;;;;;1;;;227.000;;;;;120994;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
250;BLUSA M.L C.SHORT;;UN;;;;;1;;;158.000;;;;;120210;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
251;VESTIDO BRANCO DIFORINI;;UN;;;;;1;;;197.000;;;;;10563;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
252;VESTIDO ESTAMPADO DIFORINI;;UN;;;;;1;;;184.000;;;;;10648;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
253;BLUSA C.SHORT PEROLA DIFORINI;;UN;;;;;1;;;216.000;;;;;120780;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
254;VESTIDO ESTAMPADO DIFORINI;;UN;;;;;1;;;180.000;;;;;10660;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
255;BLUSA C.SHORT AMARELO DIFORINI;;UN;;;;;1;;;208.000;;;;;120899;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
256;BLUSA C.SHORT PEROLA DIFORINI;;UN;;;;;1;;;215.000;;;;;120905;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
257;BLUSA C.SHORT PEROLA DIFORINI;;UN;;;;;1;;;195.000;;;;;120774;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
258;BLUSA C.SHORTS MARINHO DIFORINI;;UN;;;;;1;;;175.000;;;;;120534;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
259;BLUSA C.SAIA LIST  BRANCO DIFORINI;;UN;;;;;1;;;176.000;;;;;120545;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
260;BLUSA C.SAIA BRANCA DIFORINI;;UN;;;;;1;;;185.000;;;;;120522;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
261;BLUSA C.SAIA BOLERO LILAS;;UN;;;;;1;;;178.000;;;;;120387;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
262;BLUSA C.SHORT LILAS;;UN;;;;;1;;;142.000;;;;;120340;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
263;VESTIDO C.TIARA ROSA ESCURO DIFORIN;;UN;;;;;1;;;145.000;;;;;10338;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
264;BLUSA C.SAIA MARINHO DIFORINI;;UN;;;;;1;;;179.000;;;;;120543;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
265;BLUSA C.CAPRI ROSA DIFORINI;;UN;;;;;1;;;125.000;;;;;120182;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
266;BLUSA C.SHORT PEROLA DIFORINI;;UN;;;;;1;;;158.000;;;;;120943;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
267;BLUSA C.SHORTS PEROLA DIFORINI;;UN;;;;;1;;;164.000;;;;;120938;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
268;VESTIDO DIFORINI C.BOLERO M.L;;UN;;;;;1;;;183.000;;;;;10663;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
269;BLUSA M.L C.CALCA DIFORINI;;UN;;;;;1;;;113.000;;;;;120197;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
270;VESTIDO JEANS DIFORINI;;UN;;;;;1;;;143.000;;;;;10448;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
271;VESTIDO PRATA DIFORINI;;UN;;;;;1;;;145.000;;;;;10450;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
272;VESTIDO ROSA ESCURO DIFORINI;;UN;;;;;1;;;110.000;;;;;10350;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
273;BLUSA C.SAIA PEROLA;;UN;;;;;1;;;217.000;;;;;120966;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
274;CONJUNTO MARISOL BLUSA SHORT;;UN;;;;;1;;;106.000;;;;;10302778;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
275;CONJUNTO BRANDILI MUNDI;;UN;;;;;1;;;86.000;;;;;31978004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
276;CONJUNTO BRANDILI ROMANTIE CHIC;;UN;;;;;1;;;42.000;;;;;22330004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
277;VESTIDO MARISOL 2P;;UN;;;;;1;;;85.000;;;;;10301256;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
278;VESTIDO MARISOL 2P;;UN;;;;;1;;;103.000;;;;;14822;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
279;VESTIDO COM SINTO MARISOL;;UN;;;;;1;;;63.000;;;;;10302746;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
280;CONJ MARISOL BODY SAIA;;UN;;;;;1;;;80.000;;;;;10301282;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
281;VESTIDO MARISOL BRANCO;;UN;;;;;1;;;63.000;;;;;14304;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
282;CONJUNTO MARISOL BLUSA SHORT;;UN;;;;;1;;;115.000;;;;;10302723;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
283;BOCA GRANDE CICLISTA FEMININA;;UN;;;;;1;;;11.000;;;;;7110;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
284;SHORT FEMININO BOCA GRANDE;;UN;;;;;1;;;25.000;;;;;17312;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
285;CONJUNTO BRANDILI C.CINTO;;UN;;;;;1;;;81.000;;;;;31593004;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
286;CONJUNTO MARISOL BLUSA SHORT;;UN;;;;;1;;;85.000;;;;;10301274;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
