CODIGO;CODIGO_BARRAS;NOME_PRODUTO;UN_MEDIDA;Estoque;PRECO_FORNECEDOR;PRECO_CUSTO;PRECO_MINIMO_VENDA;PRECO_VENDA;NCM;COD_SITUACAO T._ICM;CSOSN;ALICOTA_ICMS;REDUCAO_ICMS;MVA
6983;6983,00;*LUVA AZUL 25X3/4MM PLASTILIT;PC;0.0;2.39;2.39;7.0;7.8;7326.19.00;60.0;500.0;0.0;0.0;0.0
9880;9880,00;*LUVA BANHADA PU POLIESTER TAM 10 GG WORKER;PAR;4.0;3.55;3.56;9.0;9.9;6116.10.00;0.0;102.0;18.0;0.0;0.0
9880;7900000000000,00;*LUVA BANHADA PU POLIESTER TAM 10 GG WORKER;PAR;4.0;3.55;3.56;9.0;9.9;6116.10.00;0.0;102.0;18.0;0.0;0.0
6984;6984,00;*LUVA CORRER 25MM PLASTUBOS;UND;0.0;3.93;3.93;7.89;7.89;3917.40.90;60.0;500.0;0.0;0.0;0.0
6984;8915,00;*LUVA CORRER 25MM PLASTUBOS;UND;0.0;3.93;3.93;7.89;7.89;3917.40.90;60.0;500.0;0.0;0.0;0.0
13181;13181,00;*LUVA CORRER SOLD 20MM FORTLEV;PC;10.0;6.09;6.12;6.12;12.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
13181;7900000000000,00;*LUVA CORRER SOLD 20MM FORTLEV;PC;8.0;6.09;6.12;6.12;12.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
13181;7900000000000,00;*LUVA CORRER SOLD 20MM FORTLEV;PC;10.0;6.09;6.12;6.12;12.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
13181;13181,00;*LUVA CORRER SOLD 20MM FORTLEV;PC;8.0;6.09;6.12;6.12;12.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
6985;6985,00;*LUVA CORRER SOLD 20MM KRONA;UND;5.0;4.93;4.94;9.88;10.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
6985;7900000000000,00;*LUVA CORRER SOLD 20MM KRONA;UND;5.0;4.93;4.94;9.88;10.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
6986;6986,00;*LUVA CORRER SOLD 25MM KRONA;UND;0.0;7.31;7.31;13.79;14.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
6986;7900000000000,00;*LUVA CORRER SOLD 25MM KRONA;UND;0.0;7.31;7.31;13.79;14.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11601;11601,00;*LUVA CORRER SOLD 40MM KRONA;UND;4.0;16.58;16.59;16.59;37.0;3917.40.90;0.0;102.0;18.0;0.0;0.0
11601;7900000000000,00;*LUVA CORRER SOLD 40MM KRONA;UND;4.0;16.58;16.59;16.59;37.0;3917.40.90;0.0;102.0;18.0;0.0;0.0
6987;6987,00;*LUVA CORRER SOLD 50MM KRONA;UND;0.0;10.4;10.44;17.49;17.49;3917.40.90;60.0;500.0;0.0;0.0;0.0
6987;7900000000000,00;*LUVA CORRER SOLD 50MM KRONA;UND;0.0;10.4;10.44;17.49;17.49;3917.40.90;60.0;500.0;0.0;0.0;0.0
6988;6988,00;*LUVA COURO MACIA VAQUETA CURTA;PAR;0.0;7.9;7.9;11.0;11.0;4203.29.00;0.0;102.0;18.0;0.0;0.0
6988;271000,00;*LUVA COURO MACIA VAQUETA CURTA;PAR;0.0;7.9;7.9;11.0;11.0;4203.29.00;0.0;102.0;18.0;0.0;0.0
9834;7900000000000,00;*LUVA ELET 3/4 ROSC TIGRE;UND;56.0;1.06;1.07;1.07;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
9834;9834,00;*LUVA ELET 3/4 ROSC TIGRE;UND;56.0;1.06;1.07;1.07;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
9922;7900000000000,00;"*LUVA ELETRICA PRETA 1"" ROSC TIGRE";PC;21.0;1.58;1.59;1.59;3.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
9922;9922,00;"*LUVA ELETRICA PRETA 1"" ROSC TIGRE";PC;21.0;1.58;1.59;1.59;3.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
6994;6994,00;*LUVA ELETRICA ROSC PRETA 3/4 COFLEX;UND;4.0;0.43;0.43;0.99;0.99;3917.40.90;60.0;500.0;0.0;0.0;0.0
6994;12787,00;*LUVA ELETRICA ROSC PRETA 3/4 COFLEX;UND;4.0;0.43;0.43;0.99;0.99;3917.40.90;60.0;500.0;0.0;0.0;0.0
6995;11742,00;*LUVA ELETRICA ROSC PRETA 3/4 PLASTUBOS;UND;0.0;0.37;0.37;0.75;0.75;3917.40.90;60.0;500.0;0.0;0.0;0.0
6995;6995,00;*LUVA ELETRICA ROSC PRETA 3/4 PLASTUBOS;UND;0.0;0.37;0.37;0.75;0.75;3917.40.90;60.0;500.0;0.0;0.0;0.0
6996;6996,00;*LUVA ELETRICA ROSC PRETA 3/4 UNIFORT;UND;3.0;0.45;0.45;1.0;1.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
6996;1472,00;*LUVA ELETRICA ROSC PRETA 3/4 UNIFORT;UND;3.0;0.45;0.45;1.0;1.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
6998;6998,00;*LUVA ELETROTUBO R3/4 ROSCA MAXIDUTOS;UND;0.0;0.67;0.67;1.19;1.19;3917.23.00;60.0;500.0;0.0;0.0;0.0
6998;548,00;*LUVA ELETROTUBO R3/4 ROSCA MAXIDUTOS;UND;0.0;0.67;0.67;1.19;1.19;3917.23.00;60.0;500.0;0.0;0.0;0.0
7000;7000,00;*LUVA ESG 100MM CORRER C/ANEL KRONA;UND;0.0;12.9;12.9;25.73;27.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
7000;7900000000000,00;*LUVA ESG 100MM CORRER C/ANEL KRONA;UND;0.0;12.9;12.9;25.73;27.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
7001;7001,00;*LUVA ESG 100MM CORRER TIGRE;UND;0.0;10.81;10.85;20.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7001;7900000000000,00;*LUVA ESG 100MM CORRER TIGRE;UND;0.0;10.81;10.85;20.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7004;7004,00;*LUVA ESG 100MM PLASTUBOS;PC;0.0;2.07;2.07;3.5;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7004;8992,00;*LUVA ESG 100MM PLASTUBOS;PC;0.0;2.07;2.07;3.5;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11124;11124,00;*LUVA ESG 100MM TIGRE;UND;0.0;4.21;4.23;4.23;8.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11124;7900000000000,00;*LUVA ESG 100MM TIGRE;UND;0.0;4.21;4.23;4.23;8.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7005;7900000000000,00;*LUVA ESG 150MM KRONA;UND;0.0;11.38;11.42;18.5;18.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7005;7005,00;*LUVA ESG 150MM KRONA;UND;0.0;11.38;11.42;18.5;18.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
12131;7900000000000,00;*LUVA ESG 150MM TIGRE;PC;0.0;18.98;19.05;19.05;33.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
12131;12131,00;*LUVA ESG 150MM TIGRE;PC;0.0;18.98;19.05;19.05;33.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7006;7006,00;*LUVA ESG 40MM CORRER ANEL KRONA;UND;14.0;3.21;3.22;6.69;6.69;3917.40.90;60.0;500.0;0.0;0.0;0.0
7006;7900000000000,00;*LUVA ESG 40MM CORRER ANEL KRONA;UND;14.0;3.21;3.22;6.69;6.69;3917.40.90;60.0;500.0;0.0;0.0;0.0
7008;19354,00;*LUVA ESG 50MM CORPLASTIK;UND;0.0;0.97;0.97;4.5;5.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7008;7008,00;*LUVA ESG 50MM CORPLASTIK;UND;0.0;0.97;0.97;4.5;5.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7011;7011,00;*LUVA ESG 50MM PLASTUBOS;UND;0.0;1.09;1.09;4.5;5.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7011;8993,00;*LUVA ESG 50MM PLASTUBOS;UND;0.0;1.09;1.09;4.5;5.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7012;7012,00;*LUVA ESG 75 KRONA;UND;0.0;4.39;4.39;7.0;7.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7012;7900000000000,00;*LUVA ESG 75 KRONA;UND;0.0;4.39;4.39;7.0;7.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7013;19355,00;*LUVA ESG 75MM COORPLASTIK;UND;0.0;1.5;1.5;7.0;7.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7013;7013,00;*LUVA ESG 75MM COORPLASTIK;UND;0.0;1.5;1.5;7.0;7.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7014;7900000000000,00;*LUVA ESG 75MM CORRER ANEL KRONA;UND;7.0;9.13;9.13;20.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7014;7014,00;*LUVA ESG 75MM CORRER ANEL KRONA;UND;7.0;9.13;9.13;20.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7016;111131,00;*LUVA ESG 75MM KRONA;UND;0.0;2.18;2.19;7.0;7.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7016;7016,00;*LUVA ESG 75MM KRONA;UND;0.0;2.18;2.19;7.0;7.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7018;7018,00;*LUVA LATEX G AMARELA DANNY;PC;0.0;3.32;3.32;4.99;4.99;4015.19.00;60.0;500.0;0.0;0.0;0.0
7018;7900000000000,00;*LUVA LATEX G AMARELA DANNY;PC;0.0;3.32;3.32;4.99;4.99;4015.19.00;60.0;500.0;0.0;0.0;0.0
11183;7890000000000,00;*LUVA LATEX G FORRADA AMARELA NOVE54;PA;0.0;5.38;5.38;10.35;12.0;4015.19.00;0.0;102.0;18.0;0.0;0.0
11183;11183,00;*LUVA LATEX G FORRADA AMARELA NOVE54;PA;0.0;5.38;5.38;10.35;12.0;4015.19.00;0.0;102.0;18.0;0.0;0.0
7019;7019,00;*LUVA LATEX SLIM AM MULTIUSO T/G CA38310;PR;1.0;2.43;2.43;5.6;5.6;4015.19.00;60.0;500.0;0.0;0.0;0.0
7019;7900000000000,00;*LUVA LATEX SLIM AM MULTIUSO T/G CA38310;PR;1.0;2.43;2.43;5.6;5.6;4015.19.00;60.0;500.0;0.0;0.0;0.0
7020;7900000000000,00;*LUVA LATEX SLIM AM MULTIUSO T/XG CA3831;PR;2.0;2.43;2.43;5.6;5.6;4015.19.00;60.0;500.0;0.0;0.0;0.0
7020;7020,00;*LUVA LATEX SLIM AM MULTIUSO T/XG CA3831;PR;2.0;2.43;2.43;5.6;5.6;4015.19.00;60.0;500.0;0.0;0.0;0.0
7021;7890000000000,00;*LUVA LATEX XG FORRADA AMERALA NOVE54;PAR;0.0;6.15;6.15;11.5;11.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7021;7021,00;*LUVA LATEX XG FORRADA AMERALA NOVE54;PAR;0.0;6.15;6.15;11.5;11.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
11184;7890000000000,00;*LUVA LATEX XG FORRADA AZUL NOVE54;PA;3.0;5.4;5.4;10.35;12.0;4015.19.00;0.0;102.0;18.0;0.0;0.0
11184;11184,00;*LUVA LATEX XG FORRADA AZUL NOVE54;PA;3.0;5.4;5.4;10.35;12.0;4015.19.00;0.0;102.0;18.0;0.0;0.0
7022;7022,00;*LUVA MALHA/VERDE G WORKER;PC;5.0;9.8;9.83;14.54;16.9;4015.19.00;60.0;500.0;0.0;0.0;0.0
7022;7900000000000,00;*LUVA MALHA/VERDE G WORKER;PC;5.0;9.8;9.83;14.54;16.9;4015.19.00;60.0;500.0;0.0;0.0;0.0
7023;7023,00;*LUVA MUCAMBO AZUL 137 G;PAR;0.0;2.6;2.6;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7023;7900000000000,00;*LUVA MUCAMBO AZUL 137 G;PAR;0.0;2.6;2.6;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7024;7024,00;*LUVA MUCAMBO AZUL 137 XG;PAR;5.0;2.6;2.6;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7024;7900000000000,00;*LUVA MUCAMBO AZUL 137 XG;PAR;5.0;2.6;2.6;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7025;7900000000000,00;*LUVA NITRILICA VERDE CONFORTATO KALIPSO;UND;0.0;8.9;8.9;15.6;15.6;4015.19.00;60.0;500.0;0.0;0.0;0.0
7025;7025,00;*LUVA NITRILICA VERDE CONFORTATO KALIPSO;UND;0.0;8.9;8.9;15.6;15.6;4015.19.00;60.0;500.0;0.0;0.0;0.0
7027;113227,00;*LUVA NITRILON AZ659 T/G PROMAT PAR;PAR;0.0;7.06;7.06;9.49;9.49;4015.19.00;60.0;500.0;0.0;0.0;0.0
7027;7027,00;*LUVA NITRILON AZ659 T/G PROMAT PAR;PAR;0.0;7.06;7.06;9.49;9.49;4015.19.00;60.0;500.0;0.0;0.0;0.0
7028;7028,00;*LUVA NITRILON VERDE 610 T/XG PROMAT PAR;UND;0.0;6.38;6.38;9.0;9.0;4015.19.00;60.0;500.0;0.0;0.0;0.0
7028;17900000000000,00;*LUVA NITRILON VERDE 610 T/XG PROMAT PAR;UND;0.0;6.38;6.38;9.0;9.0;4015.19.00;60.0;500.0;0.0;0.0;0.0
10211;7900000000000,00;*LUVA P/ELETRODUTO ROSC 1.1/4 COFLEX;UN;7.0;1.84;1.84;1.84;4.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
10211;10211,00;*LUVA P/ELETRODUTO ROSC 1.1/4 COFLEX;UN;7.0;1.84;1.84;1.84;4.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
7029;122792,00;*LUVA PIGIM. BRANCA MALHA LISA 3F.BC.TSUZU;PAR;0.0;1.85;1.85;5.0;5.0;6116.10.00;0.0;102.0;18.0;0.0;0.0
7029;7029,00;*LUVA PIGIM. BRANCA MALHA LISA 3F.BC.TSUZU;PAR;0.0;1.85;1.85;5.0;5.0;6116.10.00;0.0;102.0;18.0;0.0;0.0
7032;7032,00;*LUVA PIGMENTADA BRANCA KALIPSON;PAR;0.0;3.45;3.46;7.0;7.0;6116.10.00;0.0;102.0;18.0;0.0;0.0
7032;7900000000000,00;*LUVA PIGMENTADA BRANCA KALIPSON;PAR;0.0;3.45;3.46;7.0;7.0;6116.10.00;0.0;102.0;18.0;0.0;0.0
7031;17900000000000,00;*LUVA PIGMENTADA BRANCA THOMPSON CA39732;UND;0.0;2.42;2.42;4.5;5.0;6116.10.00;0.0;102.0;18.0;0.0;0.0
7031;7031,00;*LUVA PIGMENTADA BRANCA THOMPSON CA39732;UND;0.0;2.42;2.42;4.5;5.0;6116.10.00;0.0;102.0;18.0;0.0;0.0
10591;10591,00;*LUVA PIGMENTADA BRANCA TRICOTADA MAX;PAR;0.0;3.34;3.34;3.34;6.0;6116.93.00;0.0;102.0;18.0;0.0;0.0
10591;7900000000000,00;*LUVA PIGMENTADA BRANCA TRICOTADA MAX;PAR;0.0;3.34;3.34;3.34;6.0;6116.93.00;0.0;102.0;18.0;0.0;0.0
7034;7034,00;*LUVA PRESSAO 20MM ELET CORRUG KRONA;UND;32.0;0.34;0.35;0.9;0.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
7034;7900000000000,00;*LUVA PRESSAO 20MM ELET CORRUG KRONA;UND;32.0;0.34;0.35;0.9;0.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
7036;7900000000000,00;*LUVA PRESSAO 25MM ELET CORRUG TIGRE;UND;189.0;0.57;0.58;1.5;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7036;7036,00;*LUVA PRESSAO 25MM ELET CORRUG TIGRE;UND;189.0;0.57;0.58;1.5;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7037;7900000000000,00;*LUVA PRESSAO ELETRODUTO AMANCO;UND;0.0;0.54;0.54;0.79;0.79;3917.40.90;60.0;500.0;0.0;0.0;0.0
7037;7037,00;*LUVA PRESSAO ELETRODUTO AMANCO;UND;0.0;0.54;0.54;0.79;0.79;3917.40.90;60.0;500.0;0.0;0.0;0.0
11967;7900000000000,00;*LUVA PRO310 M/LA.VERDE T8 MUCAMBO;PAR;49.0;16.46;16.46;25.0;25.5;6116.10.00;0.0;102.0;18.0;0.0;0.0
11967;11967,00;*LUVA PRO310 M/LA.VERDE T8 MUCAMBO;PAR;2.0;16.46;16.46;25.0;25.5;6116.10.00;0.0;102.0;18.0;0.0;0.0
7038;7900000000000,00;*LUVA PRO310 M/LA.VERDE T9 MUCAMBO;PAR;0.0;10.52;10.52;17.27;17.9;6116.10.00;0.0;102.0;18.0;0.0;0.0
7038;7038,00;*LUVA PRO310 M/LA.VERDE T9 MUCAMBO;PAR;0.0;10.52;10.52;17.27;17.9;6116.10.00;0.0;102.0;18.0;0.0;0.0
7040;7900000000000,00;*LUVA PVC G AMARELA KALIPSO;PAR;0.0;2.85;2.85;7.1;7.9;4015.19.00;60.0;500.0;0.0;0.0;0.0
7040;7040,00;*LUVA PVC G AMARELA KALIPSO;PAR;0.0;2.85;2.85;7.1;7.9;4015.19.00;60.0;500.0;0.0;0.0;0.0
7041;7041,00;*LUVA PVC G AZUL MUCAMBO;UND;1.0;2.39;2.74;4.99;4.99;4015.19.00;60.0;500.0;0.0;0.0;0.0
7041;7900000000000,00;*LUVA PVC G AZUL MUCAMBO;UND;1.0;2.39;2.74;4.99;4.99;4015.19.00;60.0;500.0;0.0;0.0;0.0
7042;7900000000000,00;*LUVA PVC G VERDE MUCAMBO;PAR;0.0;3.21;3.21;5.49;5.49;4015.19.00;60.0;500.0;0.0;0.0;0.0
7042;7042,00;*LUVA PVC G VERDE MUCAMBO;PAR;0.0;3.21;3.21;5.49;5.49;4015.19.00;60.0;500.0;0.0;0.0;0.0
7043;7043,00;*LUVA PVC XG AMARELA KALIPSO;PAR;2.0;2.3;2.3;5.0;5.0;4015.19.00;60.0;500.0;0.0;0.0;0.0
7043;7900000000000,00;*LUVA PVC XG AMARELA KALIPSO;PAR;2.0;2.3;2.3;5.0;5.0;4015.19.00;60.0;500.0;0.0;0.0;0.0
7044;7900000000000,00;*LUVA PVC XG AZUL MUCAMBO;PC;2.0;3.95;3.95;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7044;7044,00;*LUVA PVC XG AZUL MUCAMBO;PC;2.0;3.95;3.95;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7045;7900000000000,00;*LUVA PVC XG VERDE MUCAMBO;UND;8.0;3.25;3.25;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
7045;7045,00;*LUVA PVC XG VERDE MUCAMBO;UND;8.0;3.25;3.25;5.5;5.5;4015.19.00;60.0;500.0;0.0;0.0;0.0
11418;11418,00;*LUVA RED SOLD 25X20MM KRONA;PC;2.0;0.79;0.79;0.79;2.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
11418;7900000000000,00;*LUVA RED SOLD 25X20MM KRONA;PC;2.0;0.79;0.79;0.79;2.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
10554;10554,00;*LUVA RED SOLD 25X20MM TIGRE PVC;UND;0.0;1.25;1.26;1.26;2.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
10554;7900000000000,00;*LUVA RED SOLD 25X20MM TIGRE PVC;UND;0.0;1.25;1.26;1.26;2.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
10753;10753,00;*LUVA RED SOLD 32X25MM KRONA;UN;0.0;2.55;2.56;2.56;5.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
10753;7900000000000,00;*LUVA RED SOLD 32X25MM KRONA;UN;0.0;2.55;2.56;2.56;5.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
9920;7900000000000,00;*LUVA RED SOLD 32X25MM TIGRE;UND;25.0;2.51;2.52;2.52;5.6;3917.40.90;60.0;500.0;0.0;0.0;0.0
9920;9920,00;*LUVA RED SOLD 32X25MM TIGRE;UND;25.0;2.51;2.52;2.52;5.6;3917.40.90;60.0;500.0;0.0;0.0;0.0
11419;7900000000000,00;*LUVA RED SOLD 50X25MM KRONA;PC;0.0;3.89;3.89;3.89;8.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11419;11419,00;*LUVA RED SOLD 50X25MM KRONA;PC;0.0;3.89;3.89;3.89;8.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
9831;9831,00;*LUVA ROSC 1.1/2 TIGRE;UND;0.0;10.1;10.14;10.14;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
9831;7900000000000,00;*LUVA ROSC 1.1/2 TIGRE;UND;0.0;10.1;10.14;10.14;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7046;7046,00;*LUVA ROSC 1/2 KRONA;UND;62.0;0.36;0.36;1.35;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7046;7900000000000,00;*LUVA ROSC 1/2 KRONA;UND;62.0;0.36;0.36;1.35;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
9485;7900000000000,00;*LUVA ROSC BRANCA 3/4 KRONA;UND;29.0;1.08;1.08;2.75;3.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
9485;9485,00;*LUVA ROSC BRANCA 3/4 KRONA;UND;29.0;1.08;1.08;2.75;3.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7047;7900000000000,00;*LUVA ROSC. BRANCA 1.1/2 KRONA;PC;0.0;2.84;2.85;4.5;4.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7047;7047,00;*LUVA ROSC. BRANCA 1.1/2 KRONA;PC;0.0;2.84;2.85;4.5;4.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7048;7048,00;*LUVA ROSC. BRANCA 1X3/4 KRONA;UND;0.0;1.44;1.44;2.2;2.2;3917.40.90;60.0;500.0;0.0;0.0;0.0
7048;601,00;*LUVA ROSC. BRANCA 1X3/4 KRONA;UND;0.0;1.44;1.44;2.2;2.2;3917.40.90;60.0;500.0;0.0;0.0;0.0
7049;7049,00;"*LUVA ROSC. BRANCA KRONA 1""";UND;3.0;1.96;1.96;3.43;4.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7049;17900000000000,00;"*LUVA ROSC. BRANCA KRONA 1""";UND;3.0;1.96;1.96;3.43;4.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
9740;84,00;*LUVA ROSC. BRANCA KRONA 1/2;UND;17.0;0.36;0.37;1.35;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
9740;9740,00;*LUVA ROSC. BRANCA KRONA 1/2;UND;17.0;0.36;0.37;1.35;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11415;7900000000000,00;"*LUVA ROSCAVEL BRANCA 2"" KRONA";UND;0.0;8.75;8.76;8.76;18.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11415;11415,00;"*LUVA ROSCAVEL BRANCA 2"" KRONA";UND;7.0;8.75;8.76;8.76;18.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7050;7900000000000,00;*LUVA SOLD 20MM KRONA;UND;40.0;0.31;0.31;0.79;1.3;3917.40.90;60.0;500.0;0.0;0.0;0.0
7050;7050,00;*LUVA SOLD 20MM KRONA;UND;40.0;0.31;0.31;0.79;1.3;3917.40.90;60.0;500.0;0.0;0.0;0.0
7052;7052,00;*LUVA SOLD 25MM PLASTUBOS;UND;1.0;0.23;0.23;1.2;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7052;7900000000000,00;*LUVA SOLD 25MM PLASTUBOS;UND;1.0;0.23;0.23;1.2;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7053;7900000000000,00;*LUVA SOLD 32MM KRONA;UND;81.0;1.71;1.71;3.42;3.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7053;7053,00;*LUVA SOLD 32MM KRONA;UND;81.0;1.71;1.71;3.42;3.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7053;7900000000000,00;*LUVA SOLD 32MM KRONA;UND;50.0;1.71;1.71;3.42;3.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7053;7053,00;*LUVA SOLD 32MM KRONA;UND;50.0;1.71;1.71;3.42;3.8;3917.40.90;60.0;500.0;0.0;0.0;0.0
7054;7900000000000,00;*LUVA SOLD 40MM 90 KRONA;UND;14.0;1.57;1.58;3.88;4.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7054;7054,00;*LUVA SOLD 40MM 90 KRONA;UND;14.0;1.57;1.58;3.88;4.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11270;7900000000000,00;*LUVA SOLD 50MM TIGRE;UND;0.0;3.18;3.2;3.2;7.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
11270;11270,00;*LUVA SOLD 50MM TIGRE;UND;0.0;3.18;3.2;3.2;7.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7056;7056,00;*LUVA SOLD 60MM PVC KRONA;UND;1.0;9.59;10.21;21.29;23.42;3917.40.90;60.0;500.0;0.0;0.0;0.0
7056;7900000000000,00;*LUVA SOLD 60MM PVC KRONA;UND;1.0;9.59;10.21;21.29;23.42;3917.40.90;60.0;500.0;0.0;0.0;0.0
7057;7057,00;*LUVA SOLD LR 20X1/2 KRONA;UND;65.0;1.1;1.11;2.5;2.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7057;7900000000000,00;*LUVA SOLD LR 20X1/2 KRONA;UND;65.0;1.1;1.11;2.5;2.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7059;7059,00;*LUVA SOLD LR 25X1/2 KRONA;UND;197.0;1.39;1.4;3.0;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7059;7900000000000,00;*LUVA SOLD LR 25X1/2 KRONA;UND;197.0;1.39;1.4;3.0;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
7060;7900000000000,00;*LUVA SOLD LR 25X3\4 KRONA;UND;179.0;1.41;1.42;2.99;3.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7060;7060,00;*LUVA SOLD LR 25X3\4 KRONA;UND;179.0;1.41;1.42;2.99;3.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7061;7061,00;"*LUVA SOLD LR 32 X 1"" KRONA";UND;0.0;4.42;4.43;8.0;8.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7061;7900000000000,00;"*LUVA SOLD LR 32 X 1"" KRONA";UND;0.0;4.42;4.43;8.0;8.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
7063;7900000000000,00;*LUVA SOLD LR 40X1.1/4 KRONA;UND;28.0;7.75;7.75;15.37;15.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
7063;7063,00;*LUVA SOLD LR 40X1.1/4 KRONA;UND;28.0;7.75;7.75;15.37;15.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
11269;7900000000000,00;*LUVA SOLD SR 25X3/4 TIGRE;UND;1.0;1.28;1.29;1.29;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
11269;11269,00;*LUVA SOLD SR 25X3/4 TIGRE;UND;1.0;1.28;1.29;1.29;3.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
